"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C2714","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2726","5","31212","47","0","2015","4","N",7,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2750","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2774","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.14,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2798","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2802","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",2.55,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2814","5","31212","47","0","2015","4","",10,223,217,222,2325453,304535,8437,811,"",0.65,0.61,0.60,0.60,0.36,0.37,0.62,0.59,"N",1,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2842","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",1.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2870","5","31212","47","0","2015","4","",4,31,30,23,81279,28141,479,223,"",2.42,0.74,0.71,0.54,0.13,0.69,0.88,0.20,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2894","5","31212","47","0","2015","4","N",6,0,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,0,"N",3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2910","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2918","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2920","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.02,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2934","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2942","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2946","5","31212","47","0","2015","4","N",5,0,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2954","5","31212","47","0","2015","4","",7,119,111,108,579464,264209,11915,396,"",2.14,1.42,1.32,1.27,0.44,3.11,3.05,0.33,"",3,75.0,44,58.7,50,82.0,50,86.2,258760,80.7,185812,237.0,8199,220.6,15,3.9
"C2962","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2974","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2982","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2994","5","31212","47","0","2015","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3014","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3030","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3034","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3046","5","31212","47","0","2015","4","",5,146,141,140,1458778,166422,5407,788,"",1.32,1.52,1.44,1.42,0.94,1.24,1.52,0.64,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3070","5","31212","47","0","2015","4","",4,61,64,63,274332,70653,1173,337,"",1.54,0.96,1.01,0.99,0.30,1.18,1.85,0.30,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3078","5","31212","47","0","2015","4","",6,53,52,59,239987,106837,3455,338,"",1.14,0.44,0.43,0.49,0.13,0.65,0.88,0.28,"N",4,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3102","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3108","5","31212","47","0","2015","4","N",45,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",12,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3114","5","31212","47","0","2015","4","N",5,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3118","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3134","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3142","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3146","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3154","5","31212","47","0","2015","4","",16,405,400,403,4391602,454092,14569,839,"",3.53,2.97,2.93,2.93,1.80,2.39,2.81,0.61,"",3,23.1,87,27.4,83,26.2,96,31.3,665059,17.8,108231,31.3,2480,20.5,-74,-8.1
"C3170","5","31212","47","0","2015","4","N",5,0,0,0,0,0,0,0,"N",1.65,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3186","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.55,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3190","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3242","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3278","5","31212","47","0","2015","4","",4,18,16,17,104743,52409,1544,474,"",2.27,0.58,0.52,0.55,0.25,0.35,0.47,0.45,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3282","5","31212","47","0","2015","4","",5,52,50,55,363860,59851,1542,535,"",0.76,0.24,0.23,0.25,0.09,0.20,0.49,0.40,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3310","5","31212","47","0","2015","4","N",13,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3314","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",3.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3322","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3334","5","31212","47","0","2015","4","N",10,0,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,0,"N",4,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3346","5","31212","47","0","2015","4","",41,841,846,862,6872811,3468978,25849,622,"",1.89,1.25,1.26,1.28,0.51,1.63,0.92,0.41,"",3,7.9,391,86.9,371,78.1,258,42.7,3206208,87.4,1546521,80.4,3539,15.9,69,12.5
"C3354","5","31212","47","0","2015","4","",8,210,206,201,1569408,607743,10732,587,"",6.59,9.89,9.83,9.58,5.51,5.89,9.55,0.56,"",2,33.3,59,39.1,53,34.6,38,23.3,361697,29.9,172327,39.6,1975,22.6,-10,-1.7
"C3370","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3406","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.22,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3458","5","31212","47","0","2015","4","",4,24,25,27,288346,130462,1418,876,"",4.03,1.36,1.44,1.55,1.12,1.46,1.07,0.77,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3474","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3482","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3498","5","31212","47","0","2015","4","N",17,0,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,0,"N",6,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3530","5","31212","47","0","2015","4","",9,85,86,92,741395,247879,8767,651,"",1.55,0.64,0.65,0.69,0.29,1.20,1.23,0.44,"",2,28.6,41,93.2,44,104.8,51,124.4,298020,67.2,137944,125.5,4365,99.2,-155,-19.2
"C3538","5","31212","47","0","2015","4","N",10,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",2,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3562","5","31212","47","0","2015","4","",44,816,821,847,12899876,1592941,42291,1198,"",0.28,0.25,0.25,0.25,0.16,0.24,0.22,0.62,"",9,25.7,69,9.2,43,5.5,41,5.1,-1108675,-7.9,390398,32.5,2643,6.7,-189,-13.6
"C3566","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",4.62,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3584","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3598","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",1.67,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3610","5","31212","47","0","2015","4","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3614","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3642","5","31212","47","0","2015","4","",9,32,33,32,264083,87854,1015,628,"",0.93,0.15,0.15,0.15,0.07,0.20,0.28,0.50,"",3,50.0,13,68.4,17,106.2,14,77.8,154590,141.2,27882,46.5,305,43.0,151,31.7
"C3650","5","31212","47","0","2015","4","",6,117,116,117,810276,554883,9084,534,"",3.04,3.01,2.99,3.00,1.32,3.53,4.33,0.44,"",1,20.0,44,60.3,16,16.0,11,10.4,266277,48.9,130248,30.7,1404,18.3,84,18.7
"C3654","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3674","5","31212","47","0","2015","4","",5,28,26,28,150109,62310,1413,422,"",0.30,0.07,0.06,0.07,0.02,0.15,0.19,0.35,"N",3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3678","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3710","5","31212","47","0","2015","4","",5,29,26,28,204733,43456,1477,569,"",0.78,0.25,0.22,0.24,0.10,0.38,0.32,0.41,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3734","5","31212","47","0","2015","4","N",5,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3746","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3786","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3790","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3798","5","31212","47","0","2015","4","N",27,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",10,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3806","5","31212","47","0","2015","4","N",8,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3830","5","31212","47","0","2015","4","",14,333,328,323,3465160,253761,16976,813,"",0.89,0.83,0.82,0.80,0.47,0.66,0.86,0.58,"",3,27.3,35,11.7,30,10.1,23,7.7,202386,6.2,34269,15.6,6637,64.2,-27,-3.2
"C3834","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3886","5","31212","47","0","2015","4","N",15,0,0,0,0,0,0,0,"N",2.90,0,0,0,0,0,0,0,"N",2,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3890","5","31212","47","0","2015","4","",65,706,702,707,5766447,3509658,78721,629,"",3.12,1.75,1.74,1.74,0.76,1.88,2.04,0.43,"",18,38.3,154,27.9,152,27.6,144,25.6,1104906,23.7,982491,38.9,14351,22.3,-17,-2.6
"C3914","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3930","5","31212","47","0","2015","4","N",8,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",4,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3938","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3946","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.91,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3958","5","31212","47","0","2015","4","N",19,0,0,0,0,0,0,0,"N",2.08,0,0,0,0,0,0,0,"N",3,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3974","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3982","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3990","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4006","5","31212","47","0","2015","4","",16,188,191,185,1384334,195742,1951,566,"",1.69,0.83,0.84,0.80,0.36,0.86,0.38,0.43,"",5,45.5,32,20.5,34,21.7,31,20.1,267891,24.0,-14153,-6.7,-1547,-44.2,14,2.5
"C4014","5","31212","47","0","2015","4","N",24,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",5,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4022","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4034","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4038","5","31212","47","0","2015","4","N",14,0,0,0,0,0,0,0,"N",2.09,0,0,0,0,0,0,0,"N",2,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4042","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4090","5","31212","47","0","2015","4","N",19,0,0,0,0,0,0,0,"N",0.98,0,0,0,0,0,0,0,"N",2,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4106","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4118","5","31212","47","0","2015","4","",18,2739,2584,2602,66147030,2447587,45859,1926,"",0.89,5.78,5.47,5.46,7.92,3.71,3.23,1.42,"N",7,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4142","5","31212","47","0","2015","4","N",4,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4150","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4154","5","31212","47","0","2015","4","N",6,0,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4162","5","31212","47","0","2015","4","N",5,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4170","5","31212","47","0","2015","4","",12,81,80,89,610468,125457,2279,564,"",1.01,0.23,0.23,0.25,0.11,0.29,0.30,0.45,"",2,20.0,39,92.9,33,70.2,43,93.5,326087,114.7,41762,49.9,577,33.9,78,16.0
"C4174","5","31212","47","0","2015","4","",56,1626,1635,1627,196642874,1489609,58799,9284,"",2.14,3.23,3.24,3.20,19.17,3.38,3.23,5.95,"",21,60.0,223,15.9,152,10.2,94,6.1,180265065,1100.7,-271946,-15.4,-19527,-24.9,8429,985.8
"C4186","5","31212","47","0","2015","4","",21,519,524,535,6845772,582892,21955,1001,"",0.45,0.63,0.63,0.64,0.29,0.76,0.69,0.46,"",2,10.5,181,53.6,171,48.4,186,53.3,2809445,69.6,279714,92.3,9654,78.5,105,11.7
"C4194","5","31212","47","0","2015","4","N",9,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",4,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4198","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4202","5","31212","47","0","2015","4","",4,22,21,20,93051,30077,1288,341,"",1.60,0.52,0.50,0.48,0.14,0.75,0.81,0.29,"",0,0.0,0,0.0,1,5.0,0,0.0,-44401,-32.3,-3186,-9.6,158,14.0,-171,-33.4
"C4210","5","31212","47","0","2015","4","N",5,0,0,0,0,0,0,0,"N",2.14,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4214","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4220","5","31212","47","0","2015","4","",5,138,132,143,994937,189601,7397,556,"",1.34,1.93,1.88,2.05,0.79,3.10,3.04,0.41,"",1,25.0,28,25.5,22,20.0,34,31.2,357415,56.1,86547,84.0,1460,24.6,109,24.4
"C4222","5","31212","47","0","2015","4","N",9,0,0,0,0,0,0,0,"N",1.88,0,0,0,0,0,0,0,"N",2,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4234","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4254","5","31212","47","0","2015","4","N",5,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4266","5","31212","47","0","2015","4","",81,836,844,864,7065041,4574356,46577,641,"",2.57,1.24,1.26,1.27,0.47,1.33,1.08,0.37,"",20,32.8,124,17.4,132,18.5,163,23.3,1068537,17.8,1047313,29.7,4415,10.5,-10,-1.5
"C4268","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4310","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4330","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4334","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4358","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4362","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4378","5","31212","47","0","2015","4","N",2,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4406","5","31212","47","0","2015","4","N",13,0,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,0,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4410","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4414","5","31212","47","0","2015","4","N",6,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",4,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4418","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4470","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4506","5","31212","47","0","2015","4","N",6,0,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,0,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4522","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4530","5","31212","47","0","2015","4","",30,219,243,245,2861258,169226,1603,934,"",1.42,0.50,0.54,0.54,0.38,0.36,0.19,0.73,"N",7,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4550","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4594","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4606","5","31212","47","0","2015","4","",5,55,62,61,385485,60162,1138,500,"",1.06,0.43,0.48,0.46,0.19,0.54,0.52,0.43,"",1,25.0,12,27.9,18,40.9,17,38.6,111705,40.8,26378,78.1,354,45.2,18,3.7
"C4614","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4622","5","31212","47","0","2015","4","N",3,0,0,0,0,0,0,0,"N",2.42,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4634","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C4652","5","31212","47","0","2015","4","N",1,0,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
